record_id,split_group,analysis_split,model_use,include_in_training,allow_train,allow_validation,allow_tuning,allow_hyperparameter_search,allow_internal_test_eval,allow_balanced_holdout_eval,allow_external_eval,freeze_status,leakage_policy,source_group_id,duplicate_policy,solid_surface_energy_source_type,quality_grade,solid_family,solid_name,liquid_name,contact_angle_deg,reference_doi,source_type,record_sha256
CA0540,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/GM chitosan-dialdehyde film,diiodomethane,83,10.3390/ma19030529,literature,96a2d52726411ef11cdcbbb5d49cafced2d65961d3d3609f0aea5c46e61becbe
CA0541,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/PG chitosan-dialdehyde film,water,118,10.3390/ma19030529,literature,6f2f29c2e405bcbda577bf5ecc20556d616bb0fb1eaaea5931d9a4d2d657b12c
CA0542,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/PG chitosan-dialdehyde film,diiodomethane,87.5,10.3390/ma19030529,literature,b209d3c3ff47d10d5660677454316ef5c305f4a274a67f8f74aa28e8917ff8be
CA0543,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/LA chitosan-dialdehyde film,water,120.5,10.3390/ma19030529,literature,ad60b9dc83c5f1dc93afc2b0f6a7a48cec14afde54036429275b70b2508c91f4
CA0544,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX006,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,biomaterial,CSDA/LA chitosan-dialdehyde film,diiodomethane,91.2,10.3390/ma19030529,literature,72879a327d9650dad876397bd25cd442394713ba321db59465bcc91a95015af5
CA0545,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PMMA,water,76.4,10.1038/s41598-025-25325-5,literature,a8e45cee3d7147b5e85d724a3f22617605e641e1a68df91a485e15a83dd5d06c
CA0546,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PMMA,diiodomethane,45.1,10.1038/s41598-025-25325-5,literature,abeff67c6bb7666d6b11867a5e1b262afe9595a819888f7a8b138b239a9922a0
CA0547,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3 laser-textured PMMA,water,73.5,10.1038/s41598-025-25325-5,literature,11c43fe57b8fff6f666733489bac414492b62184a5a684e5085d5ef590049445
CA0548,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3 laser-textured PMMA,diiodomethane,41.2,10.1038/s41598-025-25325-5,literature,6fb795c7c8e3bdd68fa3e02d05caee13f07b78c8a7cbe1327552b9ce2886b258
CA0549,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG9.5 laser-textured PMMA,water,51.3,10.1038/s41598-025-25325-5,literature,a951b380b7150fa2ba2d457ddaf8dc114bb890b611038e39ea54b90e53203529
CA0550,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG9.5 laser-textured PMMA,diiodomethane,41.9,10.1038/s41598-025-25325-5,literature,d30268929d8021aa39ead8382058c2db7375bed3e93a6cb46aea891159843960
CA0551,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3/GO coated PMMA,water,68.9,10.1038/s41598-025-25325-5,literature,e2050d7525764226c161e73a5aabc660406fac4a554b004d54054468cecbfda3
CA0552,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3/GO coated PMMA,diiodomethane,50.2,10.1038/s41598-025-25325-5,literature,ceea38fa0acc3c7b541b71ec1ab19b12a74178e52926c1a0861c4802ce46e48b
CA0553,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3/CBD coated PMMA,water,0,10.1038/s41598-025-25325-5,literature,602fa437ec257ca4b8fc21cc798b6a542fe6466ecc359fce0df5e4b2c3f690ec
CA0554,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX001,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,SG3/CBD coated PMMA,diiodomethane,34.9,10.1038/s41598-025-25325-5,literature,b526a78c5887be96301eec9f0f2cf1077cfeb24c249bd937ae53dac0a931e48e
CA0555,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Unmodified nonwoven PET membrane,water,110.9,10.3390/polym17020208,literature,70be76d0ac3b849ca58ec9aa2dbf93f49f77ce0d05bc068565cfa03d29e4c645
CA0556,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,Unmodified nonwoven PET membrane,diiodomethane,89.9,10.3390/polym17020208,literature,6c9f356948e6a58181c4355e3c0abb0b5e90c9fee8e551466dfa4f588571c098
CA0557,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-Ph modified nonwoven PET membrane,water,126.9,10.3390/polym17020208,literature,8e9a218de4d22098090048b08fb02f816d0dddf51253efefb230068e7343a4d4
CA0558,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-Ph modified nonwoven PET membrane,diiodomethane,103.2,10.3390/polym17020208,literature,7fcbbbec951c8a29497abc6d2188577b2db40ba55a6134c336a68522bf25ac70
CA0559,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-PyB modified nonwoven PET membrane,water,120.3,10.3390/polym17020208,literature,5de8bfea83fe24fcfdeb4c5883f1d27def819b649cb04c5470dbe8f1af216b8e
CA0560,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-PyB modified nonwoven PET membrane,diiodomethane,105.9,10.3390/polym17020208,literature,58ab2ffcc85cc6ea34bc6737a57c982672d72dad205d29a9761e52430be5e5c6
CA0561,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-PyM modified nonwoven PET membrane,water,105.7,10.3390/polym17020208,literature,b3408aba294c3af3917348b20051b057ed7ebddc5d1748049d077e76f5cf554e
CA0562,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX009,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,M-Poly-PyM modified nonwoven PET membrane,diiodomethane,97.3,10.3390/polym17020208,literature,1c693290ed6821d18972685916e4827c8a79ada0ac51a9d658d56a766186c6a0
CA0563,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE control substrate,water,118.1,10.3390/polym13244289,literature,5adde57b74649d97f372c23727fcbe68ba46d3c1d05bdb8bedc167b7a37ba176
CA0564,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE control substrate,formamide,90,10.3390/polym13244289,literature,2cabb1978ac767286f97267ed0ed9c95146dae2f8dd54f0969598e939c6c15d7
CA0565,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PTFE control substrate,diiodomethane,73.6,10.3390/polym13244289,literature,61af5580e312de546a6ca1764320b0767ca5ae96838b1a824a641d40fd282b47
CA0566,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,glass,Glass control substrate,water,24.6,10.3390/polym13244289,literature,f0c81b0937d1399a3784ed9ec0b2c333e46e594a902ad63204cf1e4fe2299f91
CA0567,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,glass,Glass control substrate,formamide,13.7,10.3390/polym13244289,literature,337b662a8032bd032268373caee9279e1af6f99d211ad829f531f1df396e2024
CA0568,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,glass,Glass control substrate,diiodomethane,56.3,10.3390/polym13244289,literature,4ae247254f2bf82140fabf14435197dd74c684d596c95c39ab6ab2a849e49922
CA0569,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on PTFE,water,78.5,10.3390/polym13244289,literature,bfa72a4d404f19dfdb8063370c369bc0525419ce40756316478395b2751cda16
CA0570,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on PTFE,formamide,49.5,10.3390/polym13244289,literature,01b1362c3737e934dd85746006ae6bf7c42fd9d3076aee2e1ba35b7bebc30967
CA0571,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on PTFE,diiodomethane,47.6,10.3390/polym13244289,literature,e730baad19f9be8520688b906781435b70742c31655f6cac97c1b6c8805fcc61
CA0572,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on silicone,water,73.7,10.3390/polym13244289,literature,9b19e51808d59f87eabacd79cc7d052861dd1714a3a2463dd06b76020ed31da3
CA0573,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on silicone,formamide,63.6,10.3390/polym13244289,literature,fd23f748b8c5034d5ce8f4e58b926c7ab4535c4c1e5147b240282c444947d358
CA0574,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX008,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,polymer,PLA-C adsorption layer on silicone,diiodomethane,61.1,10.3390/polym13244289,literature,f7d78953bdedd5dfffd0ad9d6dc7457cf54b204bd8467df454bd834125ae5835
CA0575,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX003,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Ankit microcrystalline cellulose powder column,water,36.2,10.1208/s12248-008-9057-0,literature,ae8d932eb0e5280cc9c6deca41d75936636a4be69794c951a3e78fcca2980fe8
CA0576,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX003,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Ankit microcrystalline cellulose powder column,ethylene glycol,32.3,10.1208/s12248-008-9057-0,literature,aa57c1b083fc880706a08629be7cede28b3318419983a43ef8c61d40462a55e4
CA0577,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX003,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Ankit microcrystalline cellulose powder column,diiodomethane,40.3,10.1208/s12248-008-9057-0,literature,d3a716cea81a8c6a7513603ffc4c57de980c5161eca9d74f930a6dbc36f4042b
CA0578,source_disjoint_external,source_disjoint_external,source_disjoint_external_eval_only,no,no,no,no,no,no,no,yes,frozen_v3.4,source_disjoint_external_no_train_no_validation_no_tuning_no_hparam_external_eval_only,SDX003,unique_or_condition_distinct_keep,inferred_from_contact_angles,A_high,cellulose,Emcocel 90M microcrystalline cellulose powder column,water,30,10.1208/s12248-008-9057-0,literature,4d791f6021380f032807d19ba23ca85dd8ff72aba64ed6b6f9a0cd52d0cdf2d4
